0,1,2,3,4,5,6,7,8
0.022044686022245234,0.0019004943604849283,-0.004536371477575133,0.009652486550446277,0.019387149676085604,-0.005260604536794965,0.014775988259580082,0.0037593293636160484,-0.004798006024479445
-0.010521370352765107,0.009839843009174603,-0.019415092560071835,-0.010731157742827749,-0.042958661397433685,-0.0013519523280646581,0.011240233194369483,0.008038040931116753,-0.001751922257000929
-0.002819562967431942,-0.008532629205622408,-0.0003842810517041289,-0.020593811114154058,-0.012946696085515942,-0.0027607731640109743,0.0032112758278065516,-0.037934876122891356,-0.017327137161261653
-0.007040583842523157,-0.020410961290189787,0.02553317861952503,-0.0004784323899344207,0.006610096246145456,-0.00398601235281478,0.01822767676327602,-0.008358519663685475,0.010827920986884633
0.018224942639619938,0.010157845772224323,-0.0045671645821892546,0.019515097954103888,-0.009546286343500259,-0.01639554144478841,-0.0081945417548309,0.0001291748167873764,-1.2583774309281426e-05
0.01872816064186169,0.009449189879179996,0.007306732689870447,0.003641674460200618,0.004171379529243672,-0.01161467612949516,0.01805520251000637,0.00946583709356513,0.021895564777956754
0.012919468901267496,0.0015074418783932535,-0.01494595889186224,-0.014312213276593369,0.008914758532392913,-0.003281811804269267,-0.01030244292975695,-0.058655360531123066,-0.0050681247889104416
0.030333665297869163,0.016291239280031018,-0.015368750451935217,-0.0004401449924393643,0.010242715164868958,-0.0057261880406179145,0.0042215488651575475,0.009984462077070919,-0.005337512972877538
-0.02704197685946494,0.009473869055523831,-0.012786832839990716,0.012745906155982317,1.2136283051106042e-05,-0.003125922196333627,-0.002443657518131198,0.0019112013114799635,0.019209064704517942
-0.008346904520859818,-0.005398851352517419,-0.00273359276489844,-0.016770627902595855,-0.008642090741017853,-0.016662855185688368,0.01547685570556826,-0.03511621338094667,-0.019856624057823614
0.014465855502220576,0.002943932131938887,-0.0024811484351560218,-0.014927435758182395,-0.0011694202409175682,0.0024365156862297906,0.007452904316228349,-0.055336501224318956,0.009056999632890327
-0.021755204622866755,-0.0034697994590398586,0.021423171875792676,-0.0037281150071470258,0.014754078040611197,0.000681454438517869,0.005731556492417943,0.00923394249205792,-0.0063784390541803005
0.005989571967008631,-0.01871258492892007,0.02659745294051829,-0.023751988038960597,0.014808181984332697,-0.0063549467806213724,-0.009552552388389214,0.014254024104918004,-0.0023761080149191163
0.006221215896434083,-0.030392299033166634,-0.005827808322496818,0.0030505719932175453,-0.009057847985898232,0.036812528976149304,0.0025088550618654728,-0.034580094336849145,0.008779108610996707
-0.007800867307221151,0.008454443528981196,0.035720027367307616,-0.003314850161598071,0.00759983580626133,-0.014786468145887029,-0.011922902984999323,0.0038524292454058906,-0.0004294191415336183
0.017618019213046093,6.463568884062436e-05,0.0021863420006808043,-0.0012065441471295867,-0.02239296944813885,0.0017039551869762561,0.015529047612664134,0.00595572274236193,0.01877983472855883
-0.006140826459553957,0.021947628875503288,0.008523682940660308,0.016076259372140887,-0.003140843426603711,0.005757739124603634,-0.01177043752479454,0.005558287580677886,-0.008593554965495855
-0.027216494140317793,-0.006680764056398805,0.016789972029276557,-0.024816617698930434,0.025957834503601993,-0.00352673697669277,0.05134921732577535,0.007349501311099612,0.0175470677069594
0.011215084688543896,0.015888599265032163,0.017372781943732922,-0.018793478884305565,-0.029594606216348757,-0.007011360815232447,-0.0023032997307387715,0.004117371871830765,-0.012933944572333479
0.01490900480546982,-0.03246032347883716,-0.020033108552952966,-0.004120330599269538,-0.0002759870478525038,0.018525406831011993,-0.007880970341220928,0.0028139107703157727,-0.0034609905969498434
-0.006718701878227287,0.010507677379291104,-0.013788494121877454,-0.020927935295560772,0.0008497808925184203,0.0813543019548507,-0.011292002533803228,0.013693896121962135,0.0541629951195096
-0.004812356608602149,0.010964294994398686,0.022951221561595757,-0.009294332132422907,0.004976333385447353,-0.008940769830316313,0.008930429688285746,-0.013782787071468953,-0.0066049273779724155
-0.002429652898357775,0.0024040443684258304,0.014050830959675983,-0.014619634928416751,0.005416850065827434,0.007195732315238457,-0.020997028496199072,-0.0017392614969635315,-0.013636120343717136
0.015671626641097884,-0.0036432875641281785,-0.021184750371616757,0.008646478307769257,-0.01412173468533012,-0.0022688923187314624,0.019298263718962712,0.005808587553745416,0.00013649466702390188
0.006746749995181096,-0.0021885098754994446,0.013169941606466909,0.010948149680026359,0.005685697524340513,0.09049956243114668,-0.0032240837154799,-0.01064589964135959,-0.015937763521261392
-0.006798116693120115,0.008579150125563144,0.0078093367446166176,-0.011854213769738015,-0.015615592075227029,-0.0033130692492995056,-0.001116155388515999,0.011898706606471741,9.340200060929786e-05
-0.00010064575034345661,-0.0024428558500960095,-0.006278939106842307,0.03480016084830395,0.012109647549806408,-0.011816851496952116,0.0002409988600578168,-0.012754629575939822,-0.00948293791413488
0.009911320288081208,0.02243856346437753,-0.014525782546035107,-0.007787488807971266,0.0064590991873956565,-0.006595999400322108,-0.004059681846171623,-0.010242045162732142,-0.0289145420703483
-0.015571268853094617,-0.007264675542584772,0.03971690975004741,-0.017669709945879162,0.016464640446017566,-0.009920600792750565,-0.02431638756790059,0.004850290527771366,-0.011476007485697996
-0.024996186664943878,-0.00021727445727491666,0.0032027177450372935,-0.013419252856701782,0.016076864911103043,-0.006857989570730986,0.01652998351554689,0.005284514893240499,-0.005689678214970613
0.01734040198169546,0.006876000422148464,-0.01904078589178216,-0.03420997980121148,-0.003079897898240873,-0.007860588998516964,-0.010857077755274355,-0.017788140998410286,0.005304365555840897
-0.014706872582558846,-0.004810537785497177,0.003681895273924543,-0.016202349781436514,-0.04575517760241033,-0.014705263349114685,0.001831372083489409,-0.008044683926313823,0.008375238374423359
-0.0006263446262048714,0.01194641090261598,-0.002957139892524454,-0.025355103108352685,0.023624722597096748,0.06660515143080194,-0.008546028212969252,0.007537875428472987,0.025931972203737823
-0.015165917868432167,0.0011849163632757125,-2.7971144171707037e-05,0.04295553448629058,0.0014573404318914893,-0.005504013503619062,0.030430572624472473,-0.12224109270250202,0.011582726230647612
-0.018909457721219703,-0.001406919412282469,-0.004566717596524172,0.021840606771004113,-0.05115905675622588,-0.008483561056836099,0.011391715742033534,0.011566732553168393,-0.0028510333396769044
-0.010603558173924794,0.008044140054503053,-0.004869810554414506,-0.006461478792849665,0.003704728710796316,-0.009563707599205398,-0.03982564758328215,0.011618083745670119,0.013355689015898143
-0.010057318736436408,-0.01643008105953571,-0.009926573518536643,0.018127626696310534,0.0046383152292090064,0.0005995099175702375,-0.0053452622810551895,-0.01075385055141458,0.00014535536721518708
-0.010790678568273843,0.01560395839906798,-0.0006337446823823558,-0.013450967758521871,-0.016235730057277662,0.002045082467602146,-0.005502673252595981,-0.01596227934020137,0.060604212882132684
0.002602264608144925,0.016334976744908598,-0.007873666237673913,-0.02831422022049642,0.011701842025709673,0.018577123367706096,0.02301326643881579,-0.01733384389302136,0.011434665488572705
-0.009224184422698505,-0.005094773360619468,0.024267840066997955,0.005154675221015796,-0.016829961252645374,0.008706311486768877,-0.030502362943984902,-0.006205944426980414,-0.0021536096064090487
-0.005394912388281434,-0.012323192950268739,0.016011670235602654,0.0008830053714213429,-0.0007759035239635478,-0.0025567524892603295,0.0063483156914114205,0.007282771825048956,0.0011305846439146716
-0.026449242212654045,0.0020120210577512605,0.008393681022260183,-0.004918471688078744,0.014428565884546466,-0.0019261420672311025,0.012283369474479814,-0.00035967427624571563,-0.0012719124954403977
-0.007600207365078669,0.006056049063048059,0.023233260224405205,-0.0045886246333826895,0.004515807869785649,-0.007474183094026706,-0.004430556962796221,-0.0066792861794436505,-0.009160635241601656
-0.01369669152339238,-0.0025055895149060908,0.028637991896745832,-0.022195655473627562,0.005397569491368731,-0.011398836295214654,0.02363211960880862,-0.002209823029674258,0.021942452543379017
-0.014392130190799058,0.012831529789379383,-0.011205879385721056,-0.0025675838210403876,0.020413129580551217,0.00436471410949243,0.021045014986360095,0.01324546926600673,-0.002839825914033165
0.0023007710522937085,-0.025243673031815166,0.011330747081193533,-0.01057131290081265,-0.006428238643668826,-0.008478942899620574,0.01109445306959982,-0.012464147713528611,0.006040451260757436
-0.007714398090033737,0.023373727937179643,-0.00946062376992452,0.0016465216885118066,0.021631603157684465,-0.008103837313501477,-0.007118017287820838,0.011394144780090988,0.003430980920745496
